ancestor,descendant,depth
12557,613,3
12557,626,3
12557,631,3
12557,659,3
12557,672,3
12557,673,4
12557,679,3
12557,682,5
12557,700,3
12557,702,3
12557,744,3
12557,764,2
12557,770,4
12557,771,1
12557,778,3
12557,792,3
12557,794,3
12557,824,4
12557,830,4
12557,839,4
12557,842,3
12557,845,3
12557,847,1
12557,851,3
12557,865,4
12557,867,3
12557,871,3
12557,883,4
12557,888,3
12557,908,2
12557,914,3
12557,916,4
12557,929,3
12557,934,3
12557,942,3
12557,945,2
12557,948,3
12557,953,2
12557,959,3
12557,962,3
12557,969,4
12557,971,3
12557,979,3
12557,995,4
12557,996,3
12557,997,3
12557,1017,4
12557,1018,4
12557,1030,4
12557,1047,3
12557,1050,3
12557,1053,1
12557,1068,3
12557,1076,3
12557,1080,4
12557,1088,3
12557,1096,3
12557,1106,3
12557,1113,3
12557,1126,3
12557,1126,4
12557,1139,3
12557,1142,3
12557,1144,5
12557,1154,2
12557,1197,2
12557,1211,5
12557,1213,3
12557,1213,4
12557,1224,2
12557,1224,3
12557,1224,4
12557,1248,3
12557,1250,3
12557,1257,4
12557,1265,4
12557,1267,3
12557,1286,3
12557,1286,4
12557,1306,4
12557,1307,2
12557,1307,3
12557,1311,3
12557,1324,4
12557,1325,2
12557,1362,4
12557,1369,3
12557,1380,3
12557,1386,4
12557,1390,2
12557,1398,3
12557,1403,3
12557,1428,2
12557,1451,4
12557,1454,3
12557,1462,4
12557,1481,3
12557,1492,4
12557,1494,3
12557,1515,5
12557,1550,3
12557,1563,4
12557,1573,3
12557,1608,4
12557,1617,4
12557,1647,2
12557,1675,3
12557,1678,3
12557,1729,2
12557,1729,3
12557,1737,3
12557,1741,3
12557,1757,3
12557,1759,3
12557,1763,4
12557,1769,3
12557,1801,4
12557,1827,3
12557,1828,3
12557,1831,3
12557,1867,3
12557,1893,2
12557,1893,3
12557,1900,3
12557,1901,3
12557,1942,4
12557,1945,3
12557,1946,3
12557,1954,3
12557,1964,3
12557,1976,2
12557,1981,3
12557,1992,2
12557,2001,3
12557,2021,2
12557,2030,4
12557,2061,3
12557,2092,5
12557,2101,3
12557,2107,3
12557,2113,3
12557,2128,2
12557,2130,3
12557,2131,4
12557,2134,3
12557,2163,4
12557,2175,3
12557,2183,3
12557,2197,3
12557,2212,3
12557,2223,3
12557,2227,4
12557,2232,3
12557,2250,3
12557,2281,3
12557,2287,4
12557,2300,2
12557,2305,3
12557,2338,3
12557,2344,4
12557,2360,3
12557,2369,3
12557,2377,3
12557,2380,5
12557,2385,3
12557,2392,3
12557,2400,4
12557,2408,3
12557,2426,4
12557,2448,4
12557,2468,3
12557,2469,3
12557,2476,3
12557,2476,4
12557,2488,4
12557,2495,4
12557,2496,4
12557,2497,2
12557,2512,2
12557,2514,3
12557,2521,3
12557,2524,3
12557,2538,3
12557,2564,3
12557,2583,3
12557,2584,3
12557,2585,3
12557,2625,3
12557,2640,4
12557,2641,3
12557,2655,4
12557,2663,4
12557,2683,4
12557,2696,3
12557,2699,3
12557,2713,4
12557,2715,4
12557,2733,4
12557,2750,3
12557,2758,3
12557,2765,3
12557,2781,3
12557,2781,4
12557,2788,4
12557,2798,4
12557,2814,2
12557,2814,3
12557,2818,3
12557,2821,4
12557,2848,3
12557,2860,3
12557,2890,2
12557,2896,3
12557,2918,3
12557,2921,4
12557,2939,3
12557,2950,2
12557,2961,3
12557,2966,3
12557,2975,2
12557,2998,4
12557,3005,3
12557,3020,3
12557,3027,1
12557,3036,3
12557,3052,3
12557,3072,3
12557,3083,3
12557,3085,3
12557,3088,4
12557,3117,4
12557,3120,3
12557,3121,4
12557,3122,3
12557,3124,3
12557,3144,3
12557,3147,3
12557,3149,4
12557,3175,4
12557,3177,3
12557,3195,3
12557,3205,3
12557,3210,4
12557,3214,3
12557,3216,3
12557,3232,3
12557,3279,3
12557,3289,3
12557,3296,3
12557,3301,3
12557,3309,2
12557,3311,3
12557,3350,2
12557,3351,3
12557,3352,3
12557,3355,2
12557,3403,4
12557,3407,3
12557,3413,4
12557,3413,5
12557,3429,4
12557,3430,3
12557,3434,5
12557,3438,3
12557,3439,3
12557,3441,4
12557,3485,4
12557,3490,2
12557,3512,3
12557,3535,3
12557,3542,2
12557,3542,3
12557,3546,4
12557,3556,3
12557,3613,3
12557,3616,3
12557,3627,4
12557,3640,3
12557,3648,4
12557,3650,3
12557,3653,2
12557,3664,4
12557,3670,3
12557,3680,4
12557,3692,2
12557,3695,3
12557,3699,3
12557,3715,3
12557,3735,4
12557,3739,3
12557,3756,3
12557,3756,4
12557,3756,5
12557,3763,3
12557,3766,3
12557,3775,4
12557,3789,3
12557,3792,3
12557,3797,2
12557,3805,3
12557,3831,4
12557,3848,4
12557,3857,3
12557,3872,2
12557,3886,4
12557,3890,3
12557,3895,2
12557,3900,3
12557,3913,5
12557,3915,3
12557,3916,4
12557,3924,3
12557,3929,3
12557,3951,3
12557,3963,4
12557,3981,2
12557,3983,4
12557,3987,2
12557,3995,3
12557,4011,4
12557,4028,3
12557,4031,3
12557,4031,4
12557,4063,3
12557,4068,3
12557,4079,3
12557,4083,2
12557,4089,4
12557,4091,3
12557,4100,4
12557,4108,3
12557,4117,4
12557,4132,4
12557,4136,3
12557,4164,2
12557,4174,4
12557,4181,3
12557,4189,3
12557,4194,2
12557,4194,3
12557,4206,3
12557,4208,3
12557,4211,3
12557,4215,5
12557,4227,3
12557,4229,3
12557,4233,3
12557,4247,3
12557,4270,3
12557,4277,4
12557,4288,4
12557,4333,2
12557,4339,3
12557,4341,3
12557,4349,2
12557,4352,3
12557,4362,4
12557,4366,3
12557,4374,3
12557,4374,4
12557,4383,4
12557,4387,4
12557,4391,3
12557,4410,3
12557,4415,2
12557,4425,4
12557,4430,4
12557,4431,4
12557,4432,2
12557,4435,4
12557,4445,4
12557,4446,3
12557,4448,3
12557,4484,3
12557,4489,3
12557,4514,4
12557,4523,3
12557,4525,4
12557,4528,3
12557,4528,4
12557,4528,5
12557,4542,3
12557,4546,3
12557,4558,4
12557,4613,3
12557,4628,3
12557,4634,3
12557,4656,4
12557,4657,4
12557,4660,3
12557,4662,2
12557,4666,3
12557,4679,2
12557,4684,3
12557,4690,2
12557,4719,3
12557,4734,3
12557,4740,4
12557,4743,3
12557,4747,4
12557,4751,4
12557,4757,4
12557,4761,2
12557,4772,3
12557,4774,4
12557,4777,4
12557,4785,3
12557,4787,3
12557,4794,3
12557,4798,3
12557,4803,3
12557,4811,3
12557,4873,2
12557,4876,3
12557,4885,5
12557,4928,3
12557,4958,3
12557,4965,2
12557,4970,3
12557,4991,3
12557,4993,3
12557,4994,4
12557,5021,4
12557,5023,4
12557,5054,4
12557,5068,4
12557,5069,3
12557,5070,3
12557,5072,3
12557,5082,3
12557,5105,2
12557,5106,3
12557,5128,3
12557,5136,4
12557,5145,3
12557,5145,5
12557,5157,4
12557,5164,2
12557,5173,4
12557,5195,3
12557,5203,3
12557,5215,4
12557,5244,3
12557,5245,4
12557,5253,3
12557,5256,4
12557,5263,4
12557,5264,2
12557,5274,4
12557,5281,3
12557,5283,4
12557,5299,2
12557,5302,3
12557,5307,2
12557,5311,3
12557,5313,3
12557,5318,3
12557,5329,3
12557,5346,4
12557,5354,2
12557,5364,4
12557,5365,3
12557,5365,4
12557,5368,4
12557,5382,3
12557,5415,3
12557,5416,3
12557,5424,2
12557,5425,3
12557,5429,3
12557,5430,3
12557,5436,3
12557,5441,4
12557,5452,3
12557,5452,4
12557,5452,5
12557,5456,4
12557,5467,3
12557,5478,3
12557,5489,2
12557,5493,3
12557,5494,4
12557,5499,3
12557,5526,3
12557,5554,3
12557,5563,3
12557,5570,3
12557,5606,3
12557,5629,3
12557,5652,3
12557,5659,4
12557,5677,3
12557,5678,2
12557,5684,3
12557,5686,2
12557,5697,3
12557,5719,2
12557,5721,3
12557,5734,3
12557,5735,4
12557,5747,4
12557,5757,4
12557,5758,3
12557,5772,3
12557,5787,3
12557,5793,4
12557,5797,5
12557,5801,3
12557,5816,3
12557,5819,2
12557,5834,3
12557,5848,4
12557,5848,5
12557,5849,1
12557,5853,3
12557,5860,3
12557,5865,2
12557,5872,3
12557,5875,3
12557,5890,4
12557,5890,5
12557,5902,3
12557,5938,3
12557,5953,3
12557,5964,4
12557,5969,3
12557,5970,3
12557,5972,3
12557,5975,3
12557,5975,4
12557,5975,5
12557,5980,3
12557,5988,3
12557,5998,3
12557,6002,3
12557,6014,3
12557,6020,5
12557,6021,3
12557,6050,4
12557,6051,3
12557,6061,3
12557,6062,3
12557,6064,4
12557,6071,3
12557,6085,3
12557,6110,4
12557,6113,3
12557,6121,3
12557,6127,3
12557,6128,2
12557,6169,2
12557,6188,3
12557,6191,4
12557,6196,3
12557,6215,2
12557,6218,4
12557,6246,3
12557,6248,4
12557,6249,2
12557,6250,3
12557,6250,5
12557,6256,4
12557,6265,3
12557,6273,2
12557,6290,3
12557,6296,3
12557,6299,3
12557,6311,3
12557,6341,3
12557,6361,3
12557,6362,4
12557,6371,3
12557,6371,4
12557,6386,3
12557,6386,4
12557,6386,5
12557,6417,3
12557,6422,2
12557,6466,2
12557,6467,3
12557,6469,3
12557,6479,3
12557,6491,4
12557,6498,3
12557,6500,3
12557,6506,3
12557,6515,4
12557,6522,3
12557,6522,5
12557,6537,4
12557,6541,2
12557,6549,3
12557,6563,3
12557,6574,3
12557,6581,4
12557,6582,4
12557,6585,4
12557,6589,4
12557,6603,2
12557,6605,3
12557,6606,4
12557,6621,3
12557,6628,3
12557,6641,3
12557,6666,3
12557,6673,3
12557,6677,4
12557,6679,3
12557,6690,2
12557,6691,4
12557,6710,3
12557,6712,4
12557,6715,3
12557,6726,3
12557,6746,4
12557,6774,4
12557,6811,3
12557,6814,4
12557,6823,4
12557,6827,3
12557,6845,3
12557,6852,3
12557,6858,4
12557,6862,3
12557,6865,3
12557,6865,4
12557,6866,4
12557,6877,4
12557,6908,4
12557,6918,3
12557,6919,3
12557,6921,3
12557,6932,3
12557,6940,3
12557,6948,3
12557,6954,3
12557,6959,4
12557,6975,2
12557,6995,4
12557,7015,3
12557,7021,3
12557,7057,3
12557,7065,4
12557,7098,3
12557,7106,3
12557,7108,2
12557,7114,1
12557,7139,3
12557,7160,3
12557,7172,5
12557,7184,3
12557,7199,4
12557,7201,4
12557,7208,3
12557,7220,3
12557,7231,5
12557,7241,4
12557,7258,4
12557,7260,3
12557,7264,2
12557,7265,2
12557,7269,3
12557,7270,3
12557,7282,2
12557,7296,4
12557,7304,4
12557,7327,4
12557,7328,3
12557,7334,3
12557,7337,3
12557,7337,4
12557,7337,5
12557,7341,4
12557,7360,3
12557,7381,4
12557,7411,3
12557,7411,4
12557,7412,3
12557,7415,2
12557,7430,1
12557,7434,4
12557,7436,3
12557,7445,4
12557,7446,3
12557,7449,3
12557,7466,3
12557,7476,3
12557,7476,4
12557,7534,3
12557,7535,3
12557,7539,3
12557,7544,3
12557,7554,4
12557,7562,3
12557,7568,4
12557,7571,3
12557,7571,4
12557,7571,5
12557,7583,4
12557,7591,4
12557,7595,3
12557,7615,3
12557,7632,3
12557,7648,3
12557,7655,2
12557,7656,3
12557,7657,3
12557,7715,3
12557,7719,3
12557,7725,3
12557,7727,3
12557,7786,3
12557,7794,3
12557,7801,3
12557,7810,2
12557,7817,3
12557,7828,3
12557,7835,3
12557,7836,2
12557,7882,3
12557,7886,4
12557,7904,3
12557,7905,4
12557,7915,3
12557,7929,2
12557,7933,4
12557,7938,3
12557,7946,3
12557,7947,4
12557,7954,2
12557,7961,4
12557,7972,3
12557,7994,3
12557,8003,4
12557,8028,4
12557,8035,3
12557,8041,3
12557,8044,3
12557,8051,4
12557,8062,3
12557,8076,2
12557,8079,3
12557,8092,4
12557,8098,3
12557,8132,4
12557,8186,4
12557,8189,2
12557,8193,1
12557,8262,2
12557,8271,3
12557,8280,3
12557,8289,2
12557,8293,3
12557,8323,3
12557,8337,3
12557,8343,4
12557,8356,4
12557,8358,3
12557,8366,2
12557,8370,3
12557,8373,3
12557,8399,2
12557,8399,3
12557,8399,4
12557,8406,3
12557,8413,3
12557,8415,3
12557,8421,3
12557,8443,2
12557,8450,3
12557,8463,3
12557,8467,4
12557,8470,4
12557,8476,2
12557,8488,2
12557,8489,3
12557,8491,4
12557,8502,3
12557,8520,4
12557,8540,3
12557,8550,2
12557,8565,3
12557,8583,4
12557,8608,4
12557,8630,3
12557,8639,4
12557,8661,2
12557,8661,3
12557,8672,4
12557,8673,3
12557,8684,3
12557,8704,3
12557,8712,3
12557,8716,3
12557,8732,4
12557,8738,3
12557,8759,4
12557,8773,3
12557,8788,3
12557,8802,3
12557,8810,3
12557,8817,3
12557,8820,4
12557,8822,4
12557,8829,4
12557,8833,4
12557,8872,3
12557,8875,4
12557,8876,3
12557,8887,4
12557,8889,3
12557,8892,3
12557,8908,3
12557,8923,3
12557,8933,2
12557,8947,3
12557,8954,3
12557,8983,1
12557,8983,2
12557,8986,3
12557,8992,4
12557,9012,3
12557,9028,3
12557,9033,3
12557,9044,3
12557,9055,3
12557,9055,4
12557,9060,3
12557,9138,3
12557,9140,3
12557,9142,3
12557,9147,3
12557,9178,4
12557,9179,3
12557,9183,4
12557,9188,4
12557,9199,4
12557,9204,3
12557,9222,4
12557,9231,3
12557,9242,3
12557,9243,2
12557,9297,3
12557,9312,4
12557,9326,3
12557,9339,5
12557,9344,3
12557,9349,4
12557,9364,3
12557,9403,4
12557,9408,4
12557,9410,3
12557,9418,2
12557,9428,4
12557,9429,4
12557,9433,3
12557,9454,4
12557,9457,4
12557,9458,3
12557,9468,4
12557,9469,3
12557,9476,4
12557,9477,4
12557,9489,3
12557,9511,3
12557,9515,3
12557,9519,3
12557,9521,3
12557,9522,3
12557,9532,3
12557,9550,3
12557,9563,4
12557,9575,3
12557,9576,1
12557,9576,2
12557,9585,4
12557,9588,3
12557,9588,4
12557,9593,3
12557,9594,2
12557,9595,4
12557,9607,3
12557,9635,4
12557,9671,3
12557,9686,3
12557,9689,4
12557,9692,3
12557,9707,2
12557,9758,2
12557,9761,4
12557,9765,3
12557,9777,4
12557,9799,3
12557,9803,4
12557,9818,2
12557,9826,4
12557,9833,3
12557,9836,5
12557,9845,3
12557,9855,4
12557,9888,1
12557,9923,2
12557,9939,4
12557,9952,3
12557,9962,3
12557,9988,3
12557,9989,3
12557,10008,4
12557,10009,3
12557,10010,3
12557,10078,2
12557,10082,2
12557,10082,3
12557,10108,4
12557,10144,3
12557,10152,3
12557,10173,4
12557,10174,3
12557,10195,3
12557,10217,4
12557,10221,3
12557,10226,3
12557,10241,3
12557,10249,1
12557,10249,2
12557,10266,4
12557,10273,3
12557,10287,4
12557,10291,2
12557,10303,3
12557,10325,2
12557,10360,3
12557,10371,3
12557,10382,4
12557,10383,3
12557,10403,3
12557,10422,3
12557,10434,2
12557,10436,2
12557,10439,3
12557,10439,4
12557,10454,3
12557,10457,4
12557,10461,2
12557,10465,3
12557,10484,2
12557,10498,3
12557,10520,4
12557,10526,3
12557,10535,2
12557,10538,4
12557,10558,3
12557,10610,3
12557,10627,3
12557,10661,4
12557,10671,3
12557,10672,4
12557,10693,4
12557,10698,2
12557,10699,3
12557,10701,2
12557,10724,2
12557,10743,2
12557,10772,3
12557,10772,5
12557,10773,4
12557,10774,3
12557,10776,3
12557,10776,4
12557,10776,5
12557,10785,3
12557,10796,4
12557,10798,3
12557,10803,3
12557,10817,4
12557,10836,3
12557,10837,3
12557,10840,3
12557,10853,4
12557,10854,3
12557,10856,3
12557,10857,4
12557,10873,3
12557,10888,4
12557,10893,4
12557,10897,2
12557,10916,3
12557,10926,4
12557,10941,3
12557,10964,3
12557,10992,3
12557,10992,4
12557,10997,3
12557,11007,4
12557,11022,3
12557,11049,5
12557,11052,3
12557,11055,3
12557,11058,3
12557,11058,4
12557,11127,3
12557,11153,3
12557,11160,3
12557,11161,4
12557,11171,4
12557,11176,4
12557,11207,3
12557,11224,3
12557,11230,4
12557,11235,3
12557,11259,3
12557,11265,3
12557,11270,3
12557,11271,3
12557,11278,4
12557,11296,3
12557,11309,3
12557,11314,3
12557,11317,3
12557,11327,5
12557,11339,4
12557,11341,4
12557,11349,4
12557,11349,5
12557,11355,3
12557,11358,3
12557,11376,3
12557,11382,3
12557,11389,4
12557,11399,4
12557,11400,2
12557,11419,3
12557,11419,4
12557,11419,5
12557,11444,3
12557,11456,3
12557,11465,3
12557,11469,1
12557,11486,3
12557,11515,3
12557,11542,3
12557,11557,3
12557,11563,3
12557,11592,2
12557,11622,3
12557,11639,3
12557,11650,4
12557,11651,3
12557,11672,4
12557,11684,3
12557,11706,3
12557,11711,4
12557,11712,2
12557,11729,4
12557,11731,3
12557,11734,5
12557,11742,2
12557,11762,3
12557,11805,3
12557,11806,3
12557,11814,4
12557,11817,4
12557,11858,3
12557,11862,4
12557,11878,3
12557,11880,3
12557,11882,3
12557,11895,3
12557,11895,4
12557,11927,3
12557,11939,3
12557,11978,3
12557,11978,4
12557,12010,3
12557,12040,4
12557,12048,3
12557,12057,3
12557,12065,3
12557,12076,2
12557,12082,3
12557,12106,2
12557,12108,2
12557,12119,3
12557,12177,3
12557,12178,3
12557,12178,4
12557,12192,4
12557,12195,4
12557,12210,3
12557,12225,3
12557,12229,3
12557,12242,3
12557,12278,3
12557,12289,3
12557,12295,3
12557,12317,3
12557,12322,2
12557,12350,2
12557,12353,3
12557,12358,2
12557,12375,4
12557,12403,3
12557,12422,3
12557,12427,2
12557,12452,3
12557,12456,3
12557,12463,1
12557,12463,2
12557,12466,3
12557,12484,3
12557,12498,3
12557,12500,3
12557,12518,3
12557,12524,2
12557,12526,3
12557,12554,3
12557,12557,0
12557,12579,3
12557,12603,3
12557,12603,4
12557,12631,4
12557,12651,3
12557,12676,3
12557,12688,4
12557,12738,4
12557,12746,2
12557,12750,3
12557,12752,3
12557,12775,2
12557,12787,4
12557,12790,4
12557,12796,3
12557,12806,4
12557,12820,2
12557,12820,3
12557,12829,2
12557,12842,3
12557,12877,3
12557,12886,2
12557,12887,3
12557,12887,4
12557,12910,4
12557,12918,2
12557,12923,4
12557,12928,3
12557,12951,3
12557,12978,3
12557,12978,4
12557,12978,5
12557,12981,4
12557,12986,4
12557,12990,3
12557,12991,3
12557,13002,3
12557,13005,4
12557,13008,3
12557,13022,3
12557,13034,3
12557,13061,3
12557,13061,4
12557,13061,5
12557,13068,3
12557,13078,2
12557,13096,3
12557,13097,5
12557,13105,3
12557,13126,2
12557,13153,2
12557,13218,2
12557,13218,3
12557,13218,4
12557,13229,4
12557,13252,4
12558,12558,0
12559,12559,0
12560,12560,0
12561,12561,0
12562,12562,0
12563,261,1
12563,4615,1
12563,4781,1
12563,6642,1
12563,8480,1
12563,10139,1
12563,10651,1
12563,10905,1
12563,11690,1
12563,12490,1
12563,12563,0
12563,13080,1
12564,12564,0
12565,12565,0
12566,1966,1
12566,3930,1
12566,3951,1
12566,6844,1
12566,7946,1
12566,12566,0
12567,12567,0
12568,12568,0
12569,44,2
12569,126,3
12569,293,2
12569,309,2
12569,391,3
12569,402,3
12569,463,2
12569,486,2
12569,507,2
12569,529,2
12569,534,2
12569,648,2
12569,686,3
12569,815,2
12569,946,1
12569,990,3
12569,1026,2
12569,1036,1
12569,1131,2
12569,1183,3
12569,1196,3
12569,1264,3
12569,1281,3
12569,1319,3
12569,1363,2
12569,1409,2
12569,1464,2
12569,1482,2
12569,1537,2
12569,1547,3
12569,1739,3
12569,1775,2
12569,1906,2
12569,1912,2
12569,2007,3
12569,2020,2
12569,2067,2
12569,2399,2
12569,2513,3
12569,2545,2
12569,2636,2
12569,2795,3
12569,3317,1
12569,3365,3
12569,3487,2
12569,3852,2
12569,3861,2
12569,3868,2
12569,3925,2
12569,4020,3
12569,4075,2
12569,4127,3
12569,4161,2
12569,4173,2
12569,4262,3
12569,4324,2
12569,4332,2
12569,4346,2
12569,4418,2
12569,4515,3
12569,4519,3
12569,4560,2
12569,4609,2
12569,4681,3
12569,4716,2
12569,4795,2
12569,4805,3
12569,4908,2
12569,4952,2
12569,5029,2
12569,5126,2
12569,5146,2
12569,5316,3
12569,5461,2
12569,5466,3
12569,5542,1
12569,5542,3
12569,5609,2
12569,5628,3
12569,5664,3
12569,5709,2
12569,5718,2
12569,5884,2
12569,5928,1
12569,5936,1
12569,5973,2
12569,5984,2
12569,5989,1
12569,6114,2
12569,6148,3
12569,6209,3
12569,6285,2
12569,6382,2
12569,6438,3
12569,6562,2
12569,6604,2
12569,6703,3
12569,6704,2
12569,6707,1
12569,6716,2
12569,6834,3
12569,6874,2
12569,6966,2
12569,7004,1
12569,7163,2
12569,7321,2
12569,7342,1
12569,7599,2
12569,7644,2
12569,7670,2
12569,7827,3
12569,7861,2
12569,7874,2
12569,7907,2
12569,7995,2
12569,8016,1
12569,8016,3
12569,8032,3
12569,8129,2
12569,8165,3
12569,8225,2
12569,8264,2
12569,8300,3
12569,8338,3
12569,8391,3
12569,8818,3
12569,8848,3
12569,8885,2
12569,9093,2
12569,9105,2
12569,9126,2
12569,9166,2
12569,9171,2
12569,9245,3
12569,9518,2
12569,9569,2
12569,9657,2
12569,9683,3
12569,9690,3
12569,9794,2
12569,9823,2
12569,9898,2
12569,10030,2
12569,10084,2
12569,10129,2
12569,10264,2
12569,10380,3
12569,10418,3
12569,10523,2
12569,10677,2
12569,10678,3
12569,10683,2
12569,10697,2
12569,10730,2
12569,10733,2
12569,10750,2
12569,10866,1
12569,10866,3
12569,11157,2
12569,11229,2
12569,11257,2
12569,11277,3
12569,11379,3
12569,11517,2
12569,11581,2
12569,11610,2
12569,11666,2
12569,11674,3
12569,11916,1
12569,11951,3
12569,11964,2
12569,12063,2
12569,12068,3
12569,12423,2
12569,12447,2
12569,12569,0
12569,12582,2
12569,12589,2
12569,12903,2
12569,12919,2
12569,13012,3
12569,13076,3
12569,13110,2
12569,13123,3
12569,13168,3
12570,702,1
12570,4433,1
12570,5350,1
12570,9797,1
12570,12570,0
12571,12571,0
12572,12572,0
12573,37,3
12573,48,3
12573,79,4
12573,89,4
12573,92,1
12573,105,2
12573,132,4
12573,157,3
12573,216,4
12573,298,1
12573,325,4
12573,338,3
12573,368,3
12573,428,4
12573,438,3
12573,527,3
12573,579,2
12573,716,3
12573,857,1
12573,904,3
12573,943,3
12573,982,3
12573,1152,4
12573,1224,4
12573,1243,4
12573,1264,2
12573,1404,4
12573,1445,4
12573,1450,3
12573,1463,3
12573,1547,2
12573,1555,2
12573,1657,4
12573,1660,3
12573,1660,4
12573,1671,3
12573,1750,3
12573,1751,4
12573,1807,3
12573,1822,3
12573,1859,4
12573,1894,3
12573,1929,4
12573,1969,4
12573,1994,1
12573,1994,4
12573,2266,2
12573,2348,1
12573,2425,4
12573,2533,3
12573,2565,2
12573,2592,3
12573,2629,1
12573,2693,4
12573,2725,4
12573,2811,4
12573,2815,3
12573,2886,3
12573,2993,4
12573,3081,4
12573,3097,1
12573,3220,3
12573,3244,3
12573,3249,4
12573,3288,3
12573,3308,4
12573,3378,3
12573,3382,2
12573,3399,4
12573,3478,1
12573,3496,3
12573,3522,4
12573,3678,3
12573,3711,3
12573,3741,3
12573,3744,4
12573,3749,4
12573,3771,4
12573,3796,3
12573,3798,3
12573,3821,1
12573,4194,3
12573,4340,2
12573,4357,3
12573,4485,2
12573,4521,3
12573,4596,2
12573,4608,2
12573,4612,3
12573,4658,3
12573,4801,3
12573,4986,3
12573,5002,3
12573,5201,4
12573,5227,4
12573,5333,4
12573,5390,2
12573,5438,2
12573,5545,3
12573,5545,4
12573,5582,4
12573,5610,4
12573,5644,3
12573,5646,4
12573,5656,3
12573,5658,3
12573,5739,3
12573,5761,4
12573,5774,3
12573,5817,4
12573,5832,4
12573,5897,3
12573,5967,3
12573,6149,4
12573,6219,3
12573,6232,2
12573,6307,2
12573,6316,3
12573,6316,4
12573,6319,3
12573,6333,2
12573,6369,3
12573,6413,3
12573,6489,3
12573,6554,4
12573,6580,3
12573,6622,2
12573,6750,3
12573,6768,1
12573,6824,3
12573,6853,4
12573,7063,2
12573,7084,3
12573,7112,3
12573,7120,4
12573,7226,2
12573,7261,4
12573,7374,3
12573,7494,2
12573,7502,3
12573,7551,4
12573,7561,3
12573,7707,3
12573,7739,3
12573,7742,1
12573,7880,1
12573,7996,4
12573,8000,4
12573,8001,4
12573,8023,3
12573,8058,3
12573,8140,3
12573,8150,2
12573,8193,1
12573,8212,2
12573,8287,4
12573,8429,4
12573,8431,4
12573,8486,3
12573,8487,4
12573,8495,2
12573,8519,4
12573,8527,2
12573,8641,3
12573,8651,3
12573,8675,4
12573,8742,3
12573,8839,4
12573,8871,3
12573,8941,4
12573,8965,4
12573,9058,3
12573,9192,3
12573,9198,3
12573,9239,3
12573,9260,3
12573,9290,3
12573,9335,4
12573,9497,3
12573,9520,1
12573,9660,3
12573,9675,2
12573,9735,3
12573,9804,4
12573,9844,4
12573,9871,4
12573,10142,4
12573,10243,4
12573,10261,1
12573,10527,4
12573,10556,4
12573,10585,2
12573,10597,3
12573,10664,4
12573,10746,2
12573,10786,4
12573,10811,3
12573,10812,2
12573,10824,3
12573,10826,4
12573,10927,3
12573,10966,3
12573,11000,3
12573,11042,4
12573,11078,3
12573,11228,2
12573,11254,3
12573,11396,2
12573,11477,4
12573,11575,4
12573,11582,4
12573,11671,4
12573,11680,2
12573,11724,3
12573,11732,3
12573,11739,3
12573,11751,2
12573,11766,1
12573,11838,4
12573,11867,3
12573,11908,4
12573,11975,3
12573,12073,4
12573,12104,4
12573,12235,4
12573,12244,3
12573,12309,4
12573,12310,2
12573,12313,3
12573,12313,4
12573,12359,4
12573,12395,1
12573,12395,4
12573,12417,3
